udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,twf,hdf,pwf,osf,rnf,machine_failure,cons_number
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0,37040
3973,L51152,L,302.3,311.4,1511,34.7,75,0,0,0,0,0,0,51152
3019,M17878,M,300.5,309.8,1566,35.9,204,0,0,0,0,0,0,17878
3336,L50515,L,301.7,310.9,1705,31.2,146,0,0,0,0,0,0,50515
9152,L56331,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,56331
2185,L49364,L,299.8,309.4,1475,43.4,51,0,0,0,0,0,0,49364
3350,L50529,L,301.4,310.7,1673,27.8,181,0,0,0,0,0,0,50529
2342,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0,49521
7392,L54571,L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,54571
4369,L51548,L,302.0,310.0,1664,28.6,190,0,0,0,0,0,0,51548
1317,L48496,L,299.0,310.3,1507,36.7,173,0,0,0,0,0,0,48496
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,23628
7074,L54253,L,300.7,310.6,1491,43.2,187,0,0,0,0,0,0,54253
763,M15622,M,296.7,307.8,1286,60.5,0,0,0,0,0,0,0,15622
825,L48004,L,296.6,307.4,1436,42.8,156,0,0,0,0,0,0,48004
8755,L55934,L,297.4,308.6,1635,30.5,159,0,0,0,0,0,0,55934
3933,L51112,L,302.6,311.6,1953,22.4,180,0,0,0,0,0,0,51112
4549,L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0,51728
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,48161
9700,L56879,L,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,56879
7927,L55106,L,300.7,311.9,1335,57.1,194,0,0,0,1,0,1,55106
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,38756
3293,L50472,L,301.3,310.3,1400,44.3,47,0,0,0,0,0,0,50472
4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0,19519
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,22273
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0,23881
1150,L48329,L,297.2,308.1,1446,38.5,164,0,0,0,0,0,0,48329
6691,L53870,L,301.7,311.0,1343,49.2,25,0,0,0,0,0,0,53870
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,20505
2004,M16863,M,298.5,308.2,1564,37.5,15,0,0,0,0,0,0,16863
8050,H37463,H,300.6,311.9,1604,30.5,45,0,0,0,0,0,0,37463
1178,M16037,M,297.2,308.3,1604,39.4,9,0,0,0,0,0,0,16037
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,54634
6440,L53619,L,300.6,310.1,1656,32.7,44,0,0,0,0,0,0,53619
7296,M22155,M,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,22155
4952,L52131,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0,52131
2335,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0,49514
4508,L51687,L,302.4,310.1,1709,31.8,100,0,0,0,0,0,0,51687
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,52759
3505,M18364,M,301.7,310.8,1524,41.3,147,0,0,0,0,0,0,18364
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,47289
2017,L49196,L,298.5,308.3,1458,44.0,44,0,0,0,0,0,0,49196
8543,H37956,H,298.4,309.4,1512,35.3,51,0,0,0,0,0,0,37956
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,15033
3690,L50869,L,302.1,311.4,1889,22.7,194,0,0,0,0,0,0,50869
8513,H37926,H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,37926
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,21161
2367,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0,49546
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,30492
751,L47930,L,296.7,308.0,1535,36.8,210,0,0,0,0,0,0,47930
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0,34386
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,32055
4415,L51594,L,302.7,310.5,1520,39.3,73,0,0,0,0,0,0,51594
7384,M22243,M,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,22243
778,L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0,47957
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,56363
1171,M16030,M,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,16030
4554,L51733,L,302.6,310.5,1461,45.4,0,0,0,0,0,0,0,51733
8690,L55869,L,297.1,308.4,1543,39.6,205,0,0,0,0,0,0,55869
3398,L50577,L,301.4,310.6,1648,30.7,90,0,0,0,0,0,0,50577
7239,L54418,L,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,54418
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,53244
5108,L52287,L,303.9,313.2,1540,44.4,119,0,0,0,0,0,0,52287
3111,H32524,H,299.9,309.2,1525,33.2,0,0,0,0,0,0,0,32524
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,22470
1228,L48407,L,297.1,308.4,1422,42.1,148,0,0,0,0,0,0,48407
3192,M18051,M,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,18051
2824,M17683,M,300.3,309.5,1320,62.2,142,0,0,0,0,0,0,17683
6852,M21711,M,301.0,311.2,1394,41.3,16,0,0,0,0,0,0,21711
1527,L48706,L,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,48706
5977,H35390,H,300.5,310.6,1378,51.5,166,0,0,0,0,0,0,35390
8714,L55893,L,297.2,308.6,1917,24.1,54,0,0,0,0,0,0,55893
3632,M18491,M,302.1,311.4,1419,36.2,47,0,0,0,0,0,0,18491
9609,M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0,24468
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,47706
1819,M16678,M,298.1,307.7,1435,40.9,147,0,0,0,0,0,0,16678
2854,M17713,M,300.5,309.3,1539,39.1,216,0,0,0,0,0,0,17713
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,49859
7714,M22573,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,22573
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,56398
1680,L48859,L,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,48859
2236,M17095,M,299.4,308.6,1455,42.7,183,0,0,0,0,0,0,17095
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,20932
862,M15721,M,296.1,306.9,1951,23.3,38,0,0,0,0,0,0,15721
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0,56169
4421,H33834,H,302.6,310.2,1873,21.3,87,0,0,0,0,0,0,33834
3878,H33291,H,302.6,311.7,1471,48.3,25,0,0,0,0,0,0,33291
3203,L50382,L,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,50382
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,55075
1596,L48775,L,298.0,308.2,1365,52.9,218,0,0,0,1,0,1,48775
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,15963
2073,L49252,L,299.6,309.5,1570,35.5,189,0,0,0,0,1,0,49252
2536,L49715,L,299.0,308.8,1495,38.4,75,0,0,0,0,0,0,49715
6735,M21594,M,301.6,310.9,1575,40.1,139,0,0,0,0,0,0,21594
16,L47195,L,298.6,309.2,1542,48.4,42,0,0,0,0,0,0,47195
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,56440
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,16603
8960,L56139,L,297.3,308.0,1420,46.5,73,0,0,0,0,0,0,56139
5025,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0,52204
9934,L57113,L,298.3,308.3,1597,32.4,69,0,0,0,0,0,0,57113
4327,L51506,L,301.6,310.1,1362,55.8,70,0,1,0,0,0,1,51506
4492,H33905,H,302.6,310.4,1409,53.3,52,0,0,0,0,0,0,33905
770,L47949,L,296.9,308.0,1343,44.5,15,0,0,0,0,0,0,47949
901,L48080,L,295.6,306.2,1569,35.1,140,0,0,0,0,0,0,48080
2605,M17464,M,299.3,309.1,1385,45.6,34,0,0,0,0,0,0,17464
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,55267
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,54579
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,53447
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,20478
2925,L50104,L,300.8,309.7,1461,44.3,158,0,0,0,0,0,0,50104
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,20997
8309,L55488,L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,55488
63,L47242,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,47242
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,24143
6797,M21656,M,301.3,310.7,1300,58.3,92,0,0,0,0,0,0,21656
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,53413
3502,H32915,H,301.9,311.0,1291,63.6,137,0,0,0,0,0,0,32915
3217,L50396,L,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,50396
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,23716
7043,L54222,L,300.6,310.5,1642,29.9,100,0,0,0,0,0,0,54222
9650,H39063,H,299.1,310.0,1657,33.1,187,0,0,0,0,0,0,39063
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,47472
3899,M18758,M,302.1,311.1,1423,36.8,80,0,0,0,0,0,0,18758
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,15163
2893,L50072,L,300.7,309.6,1329,54.3,80,0,0,0,0,0,0,50072
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,21065
8223,L55402,L,299.0,310.5,1755,27.9,56,0,0,0,0,0,0,55402
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,48299
5249,M20108,M,303.5,313.0,1902,21.6,60,0,0,0,0,0,0,20108
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,52913
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,48776
5153,L52332,L,304.3,313.5,2643,12.7,21,0,0,0,0,0,0,52332
5804,L52983,L,301.5,310.9,1671,31.1,170,0,0,0,0,0,0,52983
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,35475
8491,M23350,M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,23350
8565,M23424,M,298.0,308.7,1614,30.7,106,0,0,0,0,0,0,23424
7140,L54319,L,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,54319
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,47575
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,48261
646,L47825,L,297.7,309.4,1392,44.1,140,0,0,0,0,0,0,47825
9711,L56890,L,299.1,310.1,1336,61.3,94,0,0,0,0,0,0,56890
9688,M24547,M,299.1,310.1,1649,31.6,41,0,0,0,0,0,0,24547
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,52106
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,56280
3317,M18176,M,301.4,310.5,1217,60.6,103,0,0,0,0,0,0,18176
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,15872
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,24307
3886,L51065,L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0,51065
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0,54832
2479,M17338,M,298.9,308.5,1456,50.0,156,0,0,0,0,0,0,17338
8186,L55365,L,299.7,311.1,1554,41.0,192,0,0,0,0,0,0,55365
3187,M18046,M,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,18046
8840,M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,23699
2985,L50164,L,300.6,309.7,1639,30.4,121,0,0,0,0,0,0,50164
8783,L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,55962
1163,L48342,L,296.9,307.8,1400,57.1,202,0,0,0,1,0,1,48342
936,M15795,M,295.5,306.0,1641,36.6,21,0,0,0,0,0,0,15795
5775,L52954,L,301.5,311.1,1602,34.3,100,0,0,0,0,0,0,52954
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,35028
8216,L55395,L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0,55395
9580,L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,56759
2280,L49459,L,299.4,308.7,1525,39.0,90,0,0,0,0,0,0,49459
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,48784
3589,M18448,M,301.7,310.6,1505,44.5,146,0,0,0,0,0,0,18448
6897,M21756,M,301.0,311.6,1454,40.0,140,0,0,0,0,0,0,21756
9833,L57012,L,298.4,309.2,2118,17.7,210,0,0,0,0,0,0,57012
8892,M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,23751
4433,L51612,L,302.4,310.2,1445,46.4,125,0,0,0,0,0,0,51612
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,22101
9803,H39216,H,298.4,309.3,1984,19.2,132,0,0,0,0,0,0,39216
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,55061
750,L47929,L,296.6,308.0,1978,22.3,208,0,0,0,0,0,0,47929
3416,L50595,L,301.4,310.4,1579,36.9,133,0,0,0,0,0,0,50595
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,20373
2294,L49473,L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0,49473
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,15138
6441,L53620,L,300.6,310.2,1648,31.7,46,0,0,0,0,0,0,53620
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,56305
6727,L53906,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0,53906
4825,L52004,L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0,52004
9168,M24027,M,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,24027
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,55232
9902,M24761,M,298.7,309.2,1423,48.9,187,0,0,0,0,0,0,24761
1145,L48324,L,297.0,307.9,1296,69.1,153,0,0,1,0,0,1,48324
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,36895
8610,L55789,L,297.4,308.3,1475,40.5,222,1,0,0,0,0,1,55789
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,51464
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,56559
4357,L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,51536
13,M14872,M,298.6,309.1,1339,51.1,34,0,0,0,0,0,0,14872
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,56572
2858,M17717,M,300.4,309.2,1528,37.2,228,0,0,0,0,0,0,17717
757,L47936,L,296.8,308.0,1584,40.4,227,0,0,0,0,0,0,47936
8417,M23276,M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,23276
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,49877
9007,L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0,56186
6389,H35802,H,300.3,309.9,1509,46.6,125,0,0,0,0,0,0,35802
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,56344
4950,M19809,M,303.8,312.7,1555,33.4,128,0,0,0,0,0,0,19809
2038,H31451,H,299.0,308.7,1940,19.9,98,0,0,0,0,0,0,31451
3288,M18147,M,301.2,310.1,1558,32.6,34,0,0,0,0,0,0,18147
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,20770
4929,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,52108
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,17359
7324,L54503,L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,54503
4068,L51247,L,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,51247
3620,L50799,L,301.9,311.2,1435,44.2,16,0,0,0,0,0,0,50799
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,19462
6354,M21213,M,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,21213
9848,L57027,L,298.4,309.1,1362,46.1,37,0,0,0,0,0,0,57027
6850,L54029,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0,54029
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,56447
3995,L51174,L,302.3,311.4,1434,40.3,133,0,0,0,0,0,0,51174
1138,L48317,L,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,48317
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,55236
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,56740
810,L47989,L,296.9,307.6,1452,45.7,122,0,0,0,0,0,0,47989
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,20034
8586,M23445,M,297.4,307.9,1338,48.5,158,0,0,0,0,0,0,23445
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,19969
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,24257
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,17179
6917,M21776,M,300.9,311.3,1603,31.8,190,0,0,0,0,0,0,21776
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,47438
4924,M19783,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0,19783
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,48765
6969,L54148,L,300.9,311.2,1789,25.5,114,0,0,0,0,0,0,54148
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,15858
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,52554
3699,H33112,H,302.2,311.3,1758,26.4,4,0,0,0,0,0,0,33112
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,20197
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,47523
9654,L56833,L,299.0,309.9,1373,55.7,201,0,0,0,1,0,1,56833
6742,M21601,M,301.7,311.1,1506,39.5,158,0,0,0,0,0,0,21601
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,35187
817,L47996,L,296.8,307.6,1434,48.3,138,0,0,0,0,0,0,47996
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,49748
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,53368
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,47296
793,L47972,L,296.8,307.8,1373,42.9,74,0,0,0,0,0,0,47972
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,52618
9918,M24777,M,298.5,308.8,1557,36.0,21,0,0,0,0,0,0,24777
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,34783
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,49643
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,18079
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,24395
4954,L52133,L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0,52133
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,48643
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,47594
1994,M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0,16853
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,17172
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,21193
9716,L56895,L,299.1,310.1,1373,55.6,108,0,0,0,0,0,0,56895
2058,L49237,L,299.5,309.3,1520,42.3,149,0,0,0,0,0,0,49237
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,21180
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,55253
3237,M18096,M,300.8,309.4,1342,62.4,113,0,1,0,0,0,1,18096
5995,L53174,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,53174
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,22136
8413,M23272,M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,23272
6693,M21552,M,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,21552
8725,M23584,M,297.2,308.6,1513,39.0,78,0,0,0,0,0,0,23584
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,56224
9754,L56933,L,298.5,309.8,1593,35.1,203,0,0,0,0,0,0,56933
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,52157
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,52392
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,53354
4820,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0,51999
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0,52945
3446,M18305,M,301.6,310.6,1599,36.1,208,0,0,0,0,0,0,18305
3651,L50830,L,302.1,311.4,1446,39.7,95,0,0,0,0,0,0,50830
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,51441
2582,L49761,L,299.2,309.1,1345,60.7,191,0,0,0,1,0,1,49761
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,33750
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,19907
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,47485
8348,L55527,L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,55527
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,53205
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,19888
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,34784
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,52520
8659,L55838,L,297.4,308.5,1496,36.4,126,0,0,0,0,0,0,55838
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,52889
4856,L52035,L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0,52035
4822,L52001,L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0,52001
9965,L57144,L,298.3,307.9,1766,26.5,145,0,0,0,0,0,0,57144
4046,M18905,M,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,18905
8877,M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,23736
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,52360
6997,M21856,M,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,21856
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,54764
5832,L53011,L,301.3,311.3,1474,50.7,10,0,0,0,0,0,0,53011
4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,19468
7002,L54181,L,300.5,310.5,1564,38.2,199,0,0,0,0,0,0,54181
9923,H39336,H,298.6,308.8,1566,39.1,36,0,0,0,0,0,0,39336
4366,L51545,L,302.0,310.0,1449,48.8,181,0,0,0,0,0,0,51545
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,52783
8920,L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,56099
3756,L50935,L,302.3,311.0,1329,51.5,154,0,0,0,0,0,0,50935
6891,M21750,M,300.9,311.4,1532,41.5,126,0,0,0,0,0,0,21750
850,H30263,H,296.4,307.4,1586,35.5,0,0,0,0,0,0,0,30263
6459,M21318,M,300.6,310.0,1302,62.9,87,0,0,0,0,0,0,21318
9048,L56227,L,297.3,308.4,1488,37.4,69,0,0,0,0,0,0,56227
9759,L56938,L,298.6,309.8,2271,16.2,218,1,0,0,0,0,1,56938
7068,M21927,M,300.8,310.7,1386,42.1,170,0,0,0,0,0,0,21927
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,54341
1356,M16215,M,298.6,310.0,1681,35.5,44,0,0,0,0,0,0,16215
6350,L53529,L,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,53529
4057,L51236,L,301.9,310.9,1597,36.9,50,0,0,0,0,0,0,51236
4607,L51786,L,302.9,311.1,1556,45.3,135,0,0,0,0,0,0,51786
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,54395
2400,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0,17259
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0,30368
752,M15611,M,296.8,308.1,1843,24.2,212,0,0,0,0,0,0,15611
5756,L52935,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,52935
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,48290
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,52828
7709,L54888,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,54888
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,23654
5070,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0,19929
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,15155
8593,M23452,M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0,23452
2029,M16888,M,298.7,308.3,1349,46.6,74,0,0,0,0,0,0,16888
3640,L50819,L,302.4,311.6,1622,35.0,68,0,0,0,0,0,0,50819
1830,L49009,L,297.8,307.2,1880,23.0,176,0,0,0,0,0,0,49009
8364,L55543,L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,55543
7997,M22856,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0,22856
4847,M19706,M,303.3,311.8,1548,33.5,75,0,0,0,0,0,0,19706
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,37009
3076,M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0,17935
6411,L53590,L,300.4,310.1,1544,41.9,184,0,0,0,0,0,0,53590
2171,M17030,M,299.4,309.1,1500,43.3,10,0,0,0,0,0,0,17030
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,52930
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,48181
5858,L53037,L,301.3,310.9,1760,23.9,76,0,0,0,0,0,0,53037
3368,H32781,H,301.5,310.7,1790,26.2,8,0,0,0,0,0,0,32781
1761,L48940,L,298.1,307.5,1684,33.1,200,0,0,0,0,0,0,48940
2093,L49272,L,299.4,309.2,1444,48.2,24,0,0,0,0,0,0,49272
2506,L49685,L,299.2,309.1,1387,48.7,4,0,0,0,0,0,0,49685
3639,M18498,M,302.3,311.5,1445,44.8,65,0,0,0,0,0,0,18498
